-2,7538644628099167; -176,26762298307756
-2,646439669421487; -163,08912715673483
-2,553338181818182; -150,25155023923446
-2,422638016528925; -134,22280387608146
-2,3196892561983464; -121,69097469914459
-2,198836363636363; -106,78174375332276
-2,1272198347107434; -98,65780919240251
-1,7768103896103895; -66,46612895876058
-1,6169520661157017; -55,190718428302205
-1,4468628099173548; -44,44300396307574
-1,2409652892561978; -33,607233036102684
-1,0350677685950407; -24,814622092421132
-0,8355645808736707; -16,987734211562014
-0,6590809917355367; -10,86011226413143
-0,44934687131050755; -4,728844425112413
-0,2165931523022424; 1,4049474926986818
-0,04675966942148779; 5,495750036247614
0,1824132231404958; 9,974826011309233
0,3895896103896108; 14,621164274322126
0,5285597796143247; 17,831932724372905
0,7604609208972848; 22,042657055862776
0,9284187327823696; 25,793905562805065
1,2975848878394336; 31,185180942320386
1,5207471074380168; 33,43056437581555
1,6953123966942156; 35,57770238267844
1,8730748524203067; 38,11402763106108
2,074283195592286; 41,35989947320087
2,301814876033059; 41,68177794693341
2,523378512396694; 45,566159924604875
2,665119559228649; 46,96737422067562
2,841176859504132; 48,867234304770164
3,100786776859505; 48,86870668406547
3,2877854912764013; 49,60904080679197
3,423061157024793; 51,40545261224682
3,7238505785123968; 52,942878352907
3,9780892561983476; 53,44584312019717
-2,876033057851239; -185,841670291431
-3,04793388429752; -194,6324488908221
-3,40495867768595; -199,9347542409743
-3,7752066115702476; -199,97535160214585
