0, 0.160512256442491
2.2093023255813953, 7.4488529226901345
2.693798449612404, 8.906348208673792
3.255813953488372, 10.201367064739161
3.759689922480621, 11.577702702702705
4.205426356589147, 12.670490257699562
4.728682170542635, 13.60080138277813
5.232558139534884, 14.369028912633567
5.697674418604652, 15.17795411690761
6.220930232558141, 15.783940917661852
6.724806201550388, 16.268384663733507
7.248062015503876, 16.752749842866127
7.8100775193798455, 17.19641734758014
8.585271317829458, 17.679761156505347
9.34108527131783, 18.082102451288502
10, 18.241593337523575
