-50,09139202640673; -803,1812564471818
-48,11140944076842; -776,2637377161855
-46,04105420599309; -735,2814290529154
-44,085718706483064; -704,6043515709846
-42,130383206973036; -677,8569823615333
-40,04612448771509; -644,478839888345
-38,0800453865594; -614,918267610381
-36,054876476352575; -579,6867125684112
-34,02970756614575; -551,110308633059
-32,07437206663573; -519,4643860240424
-29,9979919885846; -488,1408081488971
-28,024034246222094; -455,7996547885325
-26,068698746712066; -421,50401895599066
-23,973696425808456; -390,2507379150452
-22,018360926298428; -364,3042916526233
-19,934102207040482; -332,16941916638575
-17,96802310588479; -296,7674725005363
-16,001944004729097; -264,18449093878803
-13,917685285471158; -230,52711135623167
-11,962349785961123; -197,4760752111613
-10,007014286451096; -166,63766073270608
-8,303079065449495; -142,02224469160774
-7,812249950266363; -134,63366876915916
-5,9566764660374645; -101,91847698419974
-3,861674145133861; -69,55888510994669
-1,9063386456238192; -40,6565145897805
-0,5795038423848666; -12,722166048758481
2,143999174789812; 33,24504907518053
4,09933467429984; 62,368681762008464
6,194336995203443; 94,03682936544419
8,149672494713485; 126,67299894802431
10,105007994223513; 159,72403509309493
12,200010315127116; 193,1899378006559
14,155345814637144; 225,82610738323592
16,110681314147172; 259,56858779912386
17,891433286915245; 282,3862487360973
18,205683635050775; 291,51331311088654
20,171762736206475; 322,4049156101736
22,25602145546442; 360,1045847759701
24,21135695497445; 392,8790432127138
26,166692454484476; 426,4832347744382
28,26169477538808; 452,5408060089558
30,21703027489812; 490,7875519604541
32,312032595801725; 526,7426540429576
34,26736809531175; 561,3148675838263
36,22270359482178; 597,6848362288204
38,29908367287291; 624,651162790698
40,27304141523541; 664,2017750814518
42,29821032544224; 694,8426340539588
44,32337923564906; 732,8720689489144
46,278714735159085; 770,9607704956545
48,37371705606269; 801,107740703292
50,329052555572716; 837,201131639959
