-97,18500252532758; -0,05105172465016786
-87,5946997831189; -0,04506224189666955
-75,67812472147119; -0,04059389762025015
-68,45865890252239; -0,034969844618081336
-58,92183368489856; -0,031244243738673155
-46,97851986095844; -0,025643958525208732
-38,595917882290024; -0,020780474761579376
-26,661516979114054; -0,01555750319379659
-17,097952999197844; -0,010699961377343331
-11,086187943789184; -0,00620190736504353
3,210136961882398; -0,0009908196916129375
10,411776939302996; 0,0038786060191925154
21,156302920467056; 0,00873020588846965
31,918654743159323; 0,014336433049110198
41,473305802311415; 0,018816661219881736
51,036869782227626; 0,023674203036334995
61,79922160491992; 0,029280430196975515
72,54374758608394; 0,034132030066252705
79,73647464274042; 0,03862414213137644
90,48991354466858; 0,04385305564633535
102,42431444784455; 0,04907602721411808
