-20, -0.5347985347984832
-18.615384615384613, -0.6007326007326128
-19.07692307692308, -0.5787545787545696
-18, -0.6300366300366704
-16.615384615384613, -0.6959706959706864
-15.692307692307693, -0.7399267399267728
-14.615384615384613, -0.79120879120876
-13.538461538461547, 0.1098901098901024
-11.846153846153854, 0.02930402930405762
-11.07692307692308, -0.007326007326014405
-9.846153846153854, -0.06593406593401596
-8.769230769230774, -0.1172161172161168
-7.076923076923066, -0.19780219780216157
-6.307692307692307, -0.2344322344322336
-4.92307692307692, -0.30036630036624956
-4, -0.344322344322336
-2.7692307692307594, -0.40293040293033755
-1.5384615384615472, 0.4908424908425104
0.3076923076923066, 0.40293040293045124
0.923076923076934, 1.3260073260073568
1.8461538461538396, 2.2344322344323473
3.384615384615387, 4.065934065934243
4, 4.036630036630186
4.923076923076934, 7.802197802197838
6, 9.655677655677778
6.769230769230774, 12.476190476190595
8, 17.179487179487182
9.384615384615387, 26.637362637362685
9.846153846153854, 34.234432234432234
10.923076923076934, 47.51648351648362
12, 55.08424908424922
13.23076923076924, 68.35897435897448
13.846153846153854, 79.75824175824187
15.23076923076924, 82.54945054945063
16, 100.60805860805868
17.07692307692308, 115.79487179487188
18, 136.7032967032967
18.923076923076934, 151.89743589743597
20, 171.84615384615387
