-20,15384615384616; -1,479853479853432
-19,230769230769226; -1,5238095238095184
-17,538461538461547; -1,6043956043955632
-15,692307692307693; -1,692307692307736
-14,615384615384613; -1,7435897435897232
-12,461538461538467; -1,8461538461538112
-11,07692307692308; -1,9120879120879408
-9,076923076923066; -1,0549450549450512
-7,846153846153854; -1,1135531135530528
-6,307692307692307; -1,1868131868131968
-5,384615384615373; -1,2307692307691696
-3,846153846153854; -0,3516483516483504
-2; 4,3223443223444065
-1,3846153846153726; 13,816849816849867
-0,1538461538461604; 21,377289377289458
1,0769230769230802; 30,842490842490975
2,153846153846146; 39,36263736263743
2,7692307692307736; 48,85714285714289
4; 57,36996336996344
4,923076923076934; 66,84981684981688
6; 75,36996336996344
6,923076923076934; 83,89743589743591
8; 95,27472527472531
9,07692307692308; 101,8901098901099
10,153846153846146; 110,41025641025641
10,923076923076934; 121,80219780219784
12; 129,36996336996344
13,07692307692308; 138,84249084249086
14; 147,36996336996344
15,07692307692308; 156,84249084249086
16; 165,36996336996344
17,07692307692308; 173,89010989010995
18,15384615384616; 183,36263736263743
19,07692307692308; 191,89010989010995
20,15384615384616; 200,4102564102564
